timestamp,syscall,args,result,latency
1765134154.603422,newfstatat,"AT_FDCWD, ""/usr/lib/python3.10"", {st_mode=S_IFDIR|",0,1.6e-05
1765134154.6034324,newfstatat,"AT_FDCWD, ""/usr/lib/python3.10/abc.py"", {st_mode=S",0,1.2e-05
1765134154.6034436,newfstatat,"AT_FDCWD, ""/usr/lib/python3.10/abc.py"", {st_mode=S",0,1.1e-05
1765134154.6034532,openat,"AT_FDCWD, ""/usr/lib/python3.10/__pycache__/abc.cpy",3,1.8e-05
1765134154.6034732,newfstatat,"3, """", {st_mode=S_IFREG|0644, st_size=6751, ...}, ",0,1e-05
1765134154.6034853,ioctl,"3, TCGETS, 0x7ffff5ba9530",-1,1e-05
1765134154.603495,lseek,"3, 0, SEEK_CUR",0,9e-06
1765134154.6035042,lseek,"3, 0, SEEK_CUR",0,9e-06
1765134154.6040025,newfstatat,"3, """", {st_mode=S_IFREG|0644, st_size=6751, ...}, ",0,3.3e-05
1765134154.6042144,read,"3, ""o\r\r\n\0\0\0\0\341\275\tiz\31\0\0\343\0\0\0\0",6751,1.6e-05
1765134154.6042793,read,"3, """", 1",0,1.1e-05
1765134154.604302,close,3,0,1.4e-05
1765134154.6053288,dup,0,3,1.4e-05
1765134154.6053615,close,3,0,7e-06
1765134154.605374,newfstatat,"0, """", {st_mode=S_IFCHR|0620, st_rdev=makedev(0x88",0,8e-06
1765134154.605387,ioctl,"0, TCGETS, {B38400 opost isig icanon echo ...}",0,9e-06
1765134154.6054006,lseek,"0, 0, SEEK_CUR",-1,6e-06
1765134154.6054218,ioctl,"0, TCGETS, {B38400 opost isig icanon echo ...}",0,6e-06
1765134154.605434,dup,1,3,6e-06
1765134154.6057677,close,3,0,6e-06
1765134154.605794,newfstatat,"1, """", {st_mode=S_IFCHR|0620, st_rdev=makedev(0x88",0,7e-06
1765134154.605809,ioctl,"1, TCGETS, {B38400 opost isig icanon echo ...}",0,6e-06
1765134154.6058352,lseek,"1, 0, SEEK_CUR",-1,6e-06
1765134154.605847,ioctl,"1, TCGETS, {B38400 opost isig icanon echo ...}",0,6e-06
1765134154.6058583,dup,2,3,1.2e-05
1765134154.6058886,close,3,0,1e-05
1765134154.6058993,newfstatat,"2, """", {st_mode=S_IFIFO|0600, st_size=0, ...}, AT_",0,1.1e-05
1765134154.6062405,ioctl,"2, TCGETS, 0x7ffff5bab400",-1,1.7e-05
1765134154.6062713,lseek,"2, 0, SEEK_CUR",-1,1.1e-05
1765134154.6062849,ioctl,"2, TCGETS, 0x7ffff5bab6c0",-1,1e-05
1765134154.6062987,newfstatat,"AT_FDCWD, ""/usr/lib/python3.10"", {st_mode=S_IFDIR|",0,1.5e-05
1765134154.6063197,newfstatat,"AT_FDCWD, ""/usr/lib/python3.10/site.py"", {st_mode=",0,9e-06
1765134154.6068003,newfstatat,"AT_FDCWD, ""/usr/lib/python3.10/site.py"", {st_mode=",0,8e-06
1765134154.6069744,openat,"AT_FDCWD, ""/usr/lib/python3.10/__pycache__/site.cp",3,4.2e-05
1765134154.6070092,newfstatat,"3, """", {st_mode=S_IFREG|0644, st_size=17922, ...},",0,1.5e-05
1765134154.6070385,ioctl,"3, TCGETS, 0x7ffff5baa3b0",-1,1.4e-05
1765134154.6070595,lseek,"3, 0, SEEK_CUR",0,1.8e-05
1765134154.6070795,lseek,"3, 0, SEEK_CUR",0,1.7e-05
1765134154.6072497,newfstatat,"3, """", {st_mode=S_IFREG|0644, st_size=17922, ...},",0,1.7e-05
1765134154.6080759,brk,0x6339ffb3a000,0x6339ffb3a000,3.7e-05
1765134154.6083555,read,"3, ""o\r\r\n\0\0\0\0\341\275\tis\\\0\0\343\0\0\0\0\",17922,4.5e-05
1765134154.608385,read,"3, """", 1",0,2.3e-05
1765134154.6083982,close,3,0,0.000883
1765134154.6087642,brk,0x6339ffb36000,0x6339ffb36000,2.5e-05
1765134154.6090257,newfstatat,"AT_FDCWD, ""/usr/lib/python3.10"", {st_mode=S_IFDIR|",0,1.4e-05
1765134154.6090684,newfstatat,"AT_FDCWD, ""/usr/lib/python3.10/os.py"", {st_mode=S_",0,8e-06
1765134154.6090798,newfstatat,"AT_FDCWD, ""/usr/lib/python3.10/os.py"", {st_mode=S_",0,1e-05
1765134154.6090884,openat,"AT_FDCWD, ""/usr/lib/python3.10/__pycache__/os.cpyt",3,1.2e-05
1765134154.6090984,newfstatat,"3, """", {st_mode=S_IFREG|0644, st_size=31599, ...},",0,6e-06
1765134154.6091175,ioctl,"3, TCGETS, 0x7ffff5ba9530",-1,1.1e-05
1765134154.6091278,lseek,"3, 0, SEEK_CUR",0,7e-06
1765134154.609137,lseek,"3, 0, SEEK_CUR",0,6e-06
1765134154.6091456,newfstatat,"3, """", {st_mode=S_IFREG|0644, st_size=31599, ...},",0,6e-06
1765134154.6091554,read,"3, ""o\r\r\n\0\0\0\0\341\275\ti\205\232\0\0\343\0\0",31599,2e-05
1765134154.6091697,read,"3, """", 1",0,6e-06
1765134154.609178,close,3,0,7e-06
1765134154.6102002,mmap,"NULL, 151552, PROT_READ|PROT_WRITE, MAP_PRIVATE|MA",0x70a436579000,2.3e-05
1765134154.6102448,newfstatat,"AT_FDCWD, ""/usr/lib/python3.10"", {st_mode=S_IFDIR|",0,1.1e-05
1765134154.61056,newfstatat,"AT_FDCWD, ""/usr/lib/python3.10/stat.py"", {st_mode=",0,1.2e-05
1765134154.6105871,newfstatat,"AT_FDCWD, ""/usr/lib/python3.10/stat.py"", {st_mode=",0,7e-06
1765134154.6105988,openat,"AT_FDCWD, ""/usr/lib/python3.10/__pycache__/stat.cp",3,3e-05
1765134154.6106098,newfstatat,"3, """", {st_mode=S_IFREG|0644, st_size=4273, ...}, ",0,6e-06
1765134154.6106231,ioctl,"3, TCGETS, 0x7ffff5ba86b0",-1,6e-06
1765134154.6115708,lseek,"3, 0, SEEK_CUR",0,1.2e-05
1765134154.6115985,lseek,"3, 0, SEEK_CUR",0,8e-06
1765134154.6116073,newfstatat,"3, """", {st_mode=S_IFREG|0644, st_size=4273, ...}, ",0,1e-05
1765134154.6116152,read,"3, ""o\r\r\n\0\0\0\0\341\275\tim\25\0\0\343\0\0\0\0",4273,1.2e-05
1765134154.6116223,read,"3, """", 1",0,8e-06
1765134154.6116288,close,3,0,1e-05
1765134154.612121,newfstatat,"AT_FDCWD, ""/usr/lib/python3.10"", {st_mode=S_IFDIR|",0,1.7e-05
1765134154.6121488,newfstatat,"AT_FDCWD, ""/usr/lib/python3.10/_collections_abc.py",0,1.1e-05
1765134154.612165,newfstatat,"AT_FDCWD, ""/usr/lib/python3.10/_collections_abc.py",0,1e-05
1765134154.6122608,openat,"AT_FDCWD, ""/usr/lib/python3.10/__pycache__/_collec",3,1.7e-05
1765134154.6122756,newfstatat,"3, """", {st_mode=S_IFREG|0644, st_size=32925, ...},",0,9e-06
1765134154.6122854,ioctl,"3, TCGETS, 0x7ffff5ba86b0",-1,9e-06
1765134154.6122963,lseek,"3, 0, SEEK_CUR",0,8e-06
1765134154.6123056,lseek,"3, 0, SEEK_CUR",0,8e-06
1765134154.6123912,newfstatat,"3, """", {st_mode=S_IFREG|0644, st_size=32925, ...},",0,7e-06
1765134154.6124065,read,"3, ""o\r\r\n\0\0\0\0\341\275\ti\34~\0\0\343\0\0\0\0",32925,1.9e-05
1765134154.6124222,read,"3, """", 1",0,9e-06
1765134154.6124322,close,3,0,1.1e-05
1765134154.614394,newfstatat,"AT_FDCWD, ""/usr/lib/python3.10"", {st_mode=S_IFDIR|",0,2.1e-05
1765134154.6146736,newfstatat,"AT_FDCWD, ""/usr/lib/python3.10/posixpath.py"", {st_",0,8e-06
1765134154.6147144,newfstatat,"AT_FDCWD, ""/usr/lib/python3.10/posixpath.py"", {st_",0,0.00021
1765134154.614728,openat,"AT_FDCWD, ""/usr/lib/python3.10/__pycache__/posixpa",3,2e-05
1765134154.6147385,newfstatat,"3, """", {st_mode=S_IFREG|0644, st_size=10560, ...},",0,9e-06
1765134154.6147501,ioctl,"3, TCGETS, 0x7ffff5ba86b0",-1,8e-06
1765134154.61476,lseek,"3, 0, SEEK_CUR",0,9e-06
1765134154.6147695,lseek,"3, 0, SEEK_CUR",0,9e-06
1765134154.6147869,newfstatat,"3, """", {st_mode=S_IFREG|0644, st_size=10560, ...},",0,8e-06
1765134154.6147974,read,"3, ""o\r\r\n\0\0\0\0\341\275\ti\373>\0\0\343\0\0\0\",10560,1.4e-05
1765134154.614809,read,"3, """", 1",0,1.2e-05
1765134154.6148224,close,3,0,1.5e-05
1765134154.6226013,newfstatat,"AT_FDCWD, ""/usr/lib/python3.10"", {st_mode=S_IFDIR|",0,3.1e-05
1765134154.635476,newfstatat,"AT_FDCWD, ""/usr/lib/python3.10/genericpath.py"", {s",0,1e-05
1765134154.6355028,newfstatat,"AT_FDCWD, ""/usr/lib/python3.10/genericpath.py"", {s",0,8e-06
1765134154.635511,openat,"AT_FDCWD, ""/usr/lib/python3.10/__pycache__/generic",3,2.3e-05
1765134154.6355186,newfstatat,"3, """", {st_mode=S_IFREG|0644, st_size=3907, ...}, ",0,7e-06
1765134154.6355255,ioctl,"3, TCGETS, 0x7ffff5ba7830",-1,7e-06
1765134154.6355321,lseek,"3, 0, SEEK_CUR",0,6e-06
1765134154.6355379,lseek,"3, 0, SEEK_CUR",0,6e-06
1765134154.635543,newfstatat,"3, """", {st_mode=S_IFREG|0644, st_size=3907, ...}, ",0,6e-06
1765134154.6355503,read,"3, ""o\r\r\n\0\0\0\0\341\275\tio\23\0\0\343\0\0\0\0",3907,8e-06
1765134154.6355715,read,"3, """", 1",0,5e-06
1765134154.6355777,close,3,0,8e-06
1765134154.6355827,newfstatat,"AT_FDCWD, ""/usr/lib/python3.10"", {st_mode=S_IFDIR|",0,1e-05
1765134154.635589,newfstatat,"AT_FDCWD, ""/usr/lib/python3.10/_sitebuiltins.py"", ",0,1e-05
1765134154.635595,newfstatat,"AT_FDCWD, ""/usr/lib/python3.10/_sitebuiltins.py"", ",0,7e-06
1765134154.6356006,openat,"AT_FDCWD, ""/usr/lib/python3.10/__pycache__/_sitebu",3,1e-05
1765134154.6356075,newfstatat,"3, """", {st_mode=S_IFREG|0644, st_size=3547, ...}, ",0,6e-06
1765134154.6356204,ioctl,"3, TCGETS, 0x7ffff5ba9530",-1,7e-06
1765134154.6356287,lseek,"3, 0, SEEK_CUR",0,6e-06
1765134154.635638,lseek,"3, 0, SEEK_CUR",0,8e-06
1765134154.635646,newfstatat,"3, """", {st_mode=S_IFREG|0644, st_size=3547, ...}, ",0,7e-06
1765134154.6356542,read,"3, ""o\r\r\n\0\0\0\0\341\275\ti8\f\0\0\343\0\0\0\0\",3547,9e-06
1765134154.635664,read,"3, """", 1",0,6e-06
1765134154.6356726,close,3,0,8e-06
1765134154.6356785,newfstatat,"AT_FDCWD, ""/usr/bin/pyvenv.cfg"", 0x7ffff5ba9ec0, 0",-1,1.3e-05
1765134154.6356854,newfstatat,"AT_FDCWD, ""/usr/pyvenv.cfg"", 0x7ffff5ba9ec0, 0",-1,1.6e-05
1765134154.6356921,geteuid,,1000,1.3e-05
1765134154.6356983,getuid,,1000,1.5e-05
1765134154.6357045,getegid,,1000,1.7e-05
1765134154.63571,getgid,,1000,1.2e-05
1765134154.635729,newfstatat,"AT_FDCWD, ""/home/vboxuser/.local/lib/python3.10/si",0,2.3e-05
1765134154.6357358,openat,"AT_FDCWD, ""/home/vboxuser/.local/lib/python3.10/si",3,2.4e-05
1765134154.635742,newfstatat,"3, """", {st_mode=S_IFDIR|0775, st_size=4096, ...}, ",0,1e-05
1765134154.6357489,getdents64,"3, 0x6339ffb20af0 /* 129 entries */, 32768",5168,0.000182
1765134154.6357553,getdents64,"3, 0x6339ffb20af0 /* 0 entries */, 32768",0,1e-05
1765134154.6357615,close,3,0,2e-05
1765134154.6357665,newfstatat,"AT_FDCWD, ""/usr/local/lib/python3.10/dist-packages",0,1.3e-05
1765134154.6357725,openat,"AT_FDCWD, ""/usr/local/lib/python3.10/dist-packages",3,1.5e-05
1765134154.6357782,newfstatat,"3, """", {st_mode=S_IFDIR|0755, st_size=4096, ...}, ",0,1e-05
1765134154.6357858,getdents64,"3, 0x6339ffb20af0 /* 131 entries */, 32768",5416,7.5e-05
1765134154.6358004,getdents64,"3, 0x6339ffb20af0 /* 0 entries */, 32768",0,6e-06
1765134154.6358066,close,3,0,1.4e-05
1765134154.6358116,openat,"AT_FDCWD, ""/usr/local/lib/python3.10/dist-packages",3,9e-06
1765134154.6358209,newfstatat,"3, """", {st_mode=S_IFREG|0644, st_size=539, ...}, A",0,6e-06
1765134154.6358266,ioctl,"3, TCGETS, 0x7ffff5ba9b50",-1,6e-06
1765134154.6358323,lseek,"3, 0, SEEK_CUR",0,8e-06
1765134154.635838,ioctl,"3, TCGETS, 0x7ffff5ba9e20",-1,5e-06
1765134154.635843,read,"3, ""import sys, types, os;has_mfs = ""..., 8192",539,7e-06
1765134154.635849,newfstatat,"AT_FDCWD, ""/usr/lib/python3.10"", {st_mode=S_IFDIR|",0,1.3e-05
1765134154.635855,newfstatat,"AT_FDCWD, ""/usr/lib/python3.10/types.py"", {st_mode",0,1.2e-05
1765134154.6464424,newfstatat,"AT_FDCWD, ""/usr/lib/python3.10/types.py"", {st_mode",0,3.1e-05
1765134154.6464968,openat,"AT_FDCWD, ""/usr/lib/python3.10/__pycache__/types.c",4,1.4e-05
1765134154.6465092,newfstatat,"4, """", {st_mode=S_IFREG|0644, st_size=9525, ...}, ",0,6e-06
1765134154.6465175,ioctl,"4, TCGETS, 0x7ffff5ba8a30",-1,6e-06
1765134154.6465805,lseek,"4, 0, SEEK_CUR",0,6e-06
1765134154.6465874,lseek,"4, 0, SEEK_CUR",0,8e-06
1765134154.6465933,newfstatat,"4, """", {st_mode=S_IFREG|0644, st_size=9525, ...}, ",0,0.000327
1765134154.6466002,read,"4, ""o\r\r\n\0\0\0\0\341\275\ti\205'\0\0\343\0\0\0\",9525,1.7e-05
1765134154.6466146,read,"4, """", 1",0,0.000216
1765134154.6470988,close,4,0,1.9e-05
1765134154.6477578,newfstatat,"AT_FDCWD, ""/usr/lib/python3.10"", {st_mode=S_IFDIR|",0,2.7e-05
1765134154.6477916,newfstatat,"AT_FDCWD, ""/usr/lib/python3.10/importlib/__init__.",-1,1.3e-05
1765134154.6478055,newfstatat,"AT_FDCWD, ""/usr/lib/python3.10/importlib/__init__.",-1,1.1e-05
1765134154.6479487,newfstatat,"AT_FDCWD, ""/usr/lib/python3.10/importlib/__init__.",-1,1e-05
1765134154.6479669,newfstatat,"AT_FDCWD, ""/usr/lib/python3.10/importlib/__init__.",0,1.2e-05
1765134154.6483345,newfstatat,"AT_FDCWD, ""/usr/lib/python3.10/importlib/__init__.",0,2.3e-05
1765134154.648375,openat,"AT_FDCWD, ""/usr/lib/python3.10/importlib/__pycache",4,1.8e-05
1765134154.6483843,newfstatat,"4, """", {st_mode=S_IFREG|0644, st_size=3805, ...}, ",0,1e-05
1765134154.648591,ioctl,"4, TCGETS, 0x7ffff5ba80c0",-1,8e-06
1765134154.6487029,lseek,"4, 0, SEEK_CUR",0,8e-06
1765134154.6487179,lseek,"4, 0, SEEK_CUR",0,7e-06
1765134154.6487255,newfstatat,"4, """", {st_mode=S_IFREG|0644, st_size=3805, ...}, ",0,7e-06
1765134154.648737,read,"4, ""o\r\r\n\0\0\0\0\341\275\ti\311\27\0\0\343\0\0\",3805,9e-06
1765134154.6487448,read,"4, """", 1",0,6e-06
1765134154.6487534,close,4,0,9e-06
1765134154.6490393,newfstatat,"AT_FDCWD, ""/usr/lib/python3.10"", {st_mode=S_IFDIR|",0,1.5e-05
1765134154.649065,newfstatat,"AT_FDCWD, ""/usr/lib/python3.10/warnings.py"", {st_m",0,1.2e-05
1765134154.649241,newfstatat,"AT_FDCWD, ""/usr/lib/python3.10/warnings.py"", {st_m",0,1.2e-05
1765134154.6492677,openat,"AT_FDCWD, ""/usr/lib/python3.10/__pycache__/warning",4,1.7e-05
1765134154.6492765,newfstatat,"4, """", {st_mode=S_IFREG|0644, st_size=13646, ...},",0,8e-06
1765134154.6492956,ioctl,"4, TCGETS, 0x7ffff5ba7240",-1,9e-06
1765134154.6493027,lseek,"4, 0, SEEK_CUR",0,1.1e-05
1765134154.649309,lseek,"4, 0, SEEK_CUR",0,7e-06
1765134154.6493144,newfstatat,"4, """", {st_mode=S_IFREG|0644, st_size=13646, ...},",0,8e-06
1765134154.6494827,read,"4, ""o\r\r\n\0\0\0\0\341\275\ti\350L\0\0\343\0\0\0\",13646,1.8e-05
1765134154.6495082,read,"4, """", 1",0,8e-06
1765134154.649523,close,4,0,9e-06
1765134154.6503274,newfstatat,"AT_FDCWD, ""/usr/lib/python3.10/importlib"", {st_mod",0,2e-05
1765134154.6503618,newfstatat,"AT_FDCWD, ""/usr/lib/python3.10/importlib"", {st_mod",0,7e-06
1765134154.6503787,newfstatat,"AT_FDCWD, ""/usr/lib/python3.10/importlib"", {st_mod",0,7e-06
1765134154.6503968,openat,"AT_FDCWD, ""/usr/lib/python3.10/importlib"", O_RDONL",4,1.2e-05
1765134154.6504068,newfstatat,"4, """", {st_mode=S_IFDIR|0755, st_size=4096, ...}, ",0,6e-06
1765134154.6504323,getdents64,"4, 0x6339ffb2ad60 /* 15 entries */, 32768",488,3.6e-05
1765134154.6504433,getdents64,"4, 0x6339ffb2ad60 /* 0 entries */, 32768",0,6e-06
1765134154.650455,close,4,0,1e-05
1765134154.6504693,newfstatat,"AT_FDCWD, ""/usr/lib/python3.10/importlib/util.py"",",0,7e-06
1765134154.650903,newfstatat,"AT_FDCWD, ""/usr/lib/python3.10/importlib/util.py"",",0,6e-06
1765134154.6509256,openat,"AT_FDCWD, ""/usr/lib/python3.10/importlib/__pycache",4,1.5e-05
1765134154.6509385,newfstatat,"4, """", {st_mode=S_IFREG|0644, st_size=9329, ...}, ",0,9e-06
1765134154.6511266,ioctl,"4, TCGETS, 0x7ffff5ba8970",-1,8e-06
1765134154.6511495,lseek,"4, 0, SEEK_CUR",0,9e-06
1765134154.6511846,lseek,"4, 0, SEEK_CUR",0,8e-06
1765134154.6512036,newfstatat,"4, """", {st_mode=S_IFREG|0644, st_size=9329, ...}, ",0,7e-06
1765134154.651214,read,"4, ""o\r\r\n\0\0\0\0\341\275\ti\337,\0\0\343\0\0\0\",9329,1.8e-05
1765134154.651227,read,"4, """", 1",0,1.1e-05
1765134154.6513991,close,4,0,1.2e-05
1765134154.6519341,newfstatat,"AT_FDCWD, ""/usr/lib/python3.10/importlib"", {st_mod",0,1.7e-05
1765134154.6519706,newfstatat,"AT_FDCWD, ""/usr/lib/python3.10/importlib/_abc.py"",",0,7e-06
1765134154.6520717,newfstatat,"AT_FDCWD, ""/usr/lib/python3.10/importlib/_abc.py"",",0,8e-06
1765134154.652086,openat,"AT_FDCWD, ""/usr/lib/python3.10/importlib/__pycache",4,1.2e-05
1765134154.6520991,newfstatat,"4, """", {st_mode=S_IFREG|0644, st_size=1971, ...}, ",0,6e-06
1765134154.652107,ioctl,"4, TCGETS, 0x7ffff5ba7af0",-1,6e-06
1765134154.6521168,lseek,"4, 0, SEEK_CUR",0,6e-06
1765134154.6522033,lseek,"4, 0, SEEK_CUR",0,5e-06
1765134154.6522176,newfstatat,"4, """", {st_mode=S_IFREG|0644, st_size=1971, ...}, ",0,6e-06
1765134154.6522272,read,"4, ""o\r\r\n\0\0\0\0\341\275\ti<\7\0\0\343\0\0\0\0\",1971,8e-06
1765134154.652236,read,"4, """", 1",0,6e-06
1765134154.6522646,close,4,0,6e-06
1765134154.6525934,newfstatat,"AT_FDCWD, ""/usr/lib/python3.10"", {st_mode=S_IFDIR|",0,1.4e-05
1765134154.6526208,newfstatat,"AT_FDCWD, ""/usr/lib/python3.10/contextlib.py"", {st",0,6e-06
1765134154.6530335,newfstatat,"AT_FDCWD, ""/usr/lib/python3.10/contextlib.py"", {st",0,2e-05
1765134154.6530824,openat,"AT_FDCWD, ""/usr/lib/python3.10/__pycache__/context",4,1.5e-05
1765134154.6530936,newfstatat,"4, """", {st_mode=S_IFREG|0644, st_size=20895, ...},",0,1e-05
1765134154.6531162,ioctl,"4, TCGETS, 0x7ffff5ba7af0",-1,7e-06
1765134154.6531272,lseek,"4, 0, SEEK_CUR",0,6e-06
1765134154.6531367,lseek,"4, 0, SEEK_CUR",0,6e-06
1765134154.6531446,newfstatat,"4, """", {st_mode=S_IFREG|0644, st_size=20895, ...},",0,7e-06
1765134154.6531575,read,"4, ""o\r\r\n\0\0\0\0\341\275\ti\32e\0\0\343\0\0\0\0",20895,2.1e-05
1765134154.6531682,read,"4, """", 1",0,5e-06
1765134154.6531765,close,4,0,7e-06
1765134154.6536791,newfstatat,"AT_FDCWD, ""/usr/lib/python3.10"", {st_mode=S_IFDIR|",0,1.5e-05
1765134154.6537235,newfstatat,"AT_FDCWD, ""/usr/lib/python3.10/collections/__init_",-1,8e-06
1765134154.6537335,newfstatat,"AT_FDCWD, ""/usr/lib/python3.10/collections/__init_",-1,7e-06
1765134154.6537406,newfstatat,"AT_FDCWD, ""/usr/lib/python3.10/collections/__init_",-1,7e-06
1765134154.6541169,newfstatat,"AT_FDCWD, ""/usr/lib/python3.10/collections/__init_",0,1.8e-05
1765134154.6541634,newfstatat,"AT_FDCWD, ""/usr/lib/python3.10/collections/__init_",0,7e-06
1765134154.6541822,openat,"AT_FDCWD, ""/usr/lib/python3.10/collections/__pycac",4,1.1e-05
1765134154.6541955,newfstatat,"4, """", {st_mode=S_IFREG|0644, st_size=48453, ...},",0,6e-06
1765134154.6542137,ioctl,"4, TCGETS, 0x7ffff5ba6c70",-1,6e-06
1765134154.6542249,lseek,"4, 0, SEEK_CUR",0,5e-06
1765134154.654237,lseek,"4, 0, SEEK_CUR",0,5e-06
1765134154.6542513,newfstatat,"4, """", {st_mode=S_IFREG|0644, st_size=48453, ...},",0,5e-06
1765134154.6542637,brk,0x6339ffb59000,0x6339ffb59000,1.3e-05
1765134154.6543972,read,"4, ""o\r\r\n\0\0\0\0\341\275\ti\306\310\0\0\343\0\0",48453,3e-05
1765134154.654418,read,"4, """", 1",0,5e-06
1765134154.6544285,close,4,0,7e-06
1765134154.6577075,newfstatat,"AT_FDCWD, ""/usr/lib/python3.10"", {st_mode=S_IFDIR|",0,8.2e-05
1765134154.657771,newfstatat,"AT_FDCWD, ""/usr/lib/python3.10/keyword.py"", {st_mo",0,2.7e-05
1765134154.6586254,newfstatat,"AT_FDCWD, ""/usr/lib/python3.10/keyword.py"", {st_mo",0,3.9e-05
1765134154.6586556,openat,"AT_FDCWD, ""/usr/lib/python3.10/__pycache__/keyword",4,0.0002
1765134154.658677,newfstatat,"4, """", {st_mode=S_IFREG|0644, st_size=927, ...}, A",0,1e-05
1765134154.6588135,ioctl,"4, TCGETS, 0x7ffff5ba5df0",-1,1e-05
1765134154.658835,lseek,"4, 0, SEEK_CUR",0,8e-06
1765134154.6588476,lseek,"4, 0, SEEK_CUR",0,8e-06
1765134154.6588569,newfstatat,"4, """", {st_mode=S_IFREG|0644, st_size=927, ...}, A",0,7e-06
1765134154.6588676,read,"4, ""o\r\r\n\0\0\0\0\341\275\ti%\4\0\0\343\0\0\0\0\",927,1.2e-05
1765134154.6588836,read,"4, """", 1",0,9e-06
1765134154.6588938,close,4,0,1.2e-05
1765134154.6593115,newfstatat,"AT_FDCWD, ""/usr/lib/python3.10"", {st_mode=S_IFDIR|",0,2.1e-05
1765134154.6593442,newfstatat,"AT_FDCWD, ""/usr/lib/python3.10/operator.py"", {st_m",0,9e-06
1765134154.659355,newfstatat,"AT_FDCWD, ""/usr/lib/python3.10/operator.py"", {st_m",0,8e-06
1765134154.659425,openat,"AT_FDCWD, ""/usr/lib/python3.10/__pycache__/operato",4,1.5e-05
1765134154.659434,newfstatat,"4, """", {st_mode=S_IFREG|0644, st_size=13508, ...},",0,7e-06
1765134154.6594424,ioctl,"4, TCGETS, 0x7ffff5ba5df0",-1,7e-06
1765134154.65945,lseek,"4, 0, SEEK_CUR",0,7e-06
1765134154.659457,lseek,"4, 0, SEEK_CUR",0,6e-06
1765134154.6594634,newfstatat,"4, """", {st_mode=S_IFREG|0644, st_size=13508, ...},",0,7e-06
1765134154.659474,read,"4, ""o\r\r\n\0\0\0\0\341\275\ti\377)\0\0\343\0\0\0\",13508,1.1e-05
1765134154.659482,read,"4, """", 1",0,7e-06
1765134154.6594915,close,4,0,9e-06
1765134154.660589,newfstatat,"AT_FDCWD, ""/usr/lib/python3.10"", {st_mode=S_IFDIR|",0,1.5e-05
1765134154.6606195,newfstatat,"AT_FDCWD, ""/usr/lib/python3.10/reprlib.py"", {st_mo",0,7e-06
1765134154.6606364,newfstatat,"AT_FDCWD, ""/usr/lib/python3.10/reprlib.py"", {st_mo",0,1e-05
1765134154.6607416,openat,"AT_FDCWD, ""/usr/lib/python3.10/__pycache__/reprlib",4,1.3e-05
1765134154.6607575,newfstatat,"4, """", {st_mode=S_IFREG|0644, st_size=5250, ...}, ",0,7e-06
1765134154.6607678,ioctl,"4, TCGETS, 0x7ffff5ba5df0",-1,7e-06
1765134154.6607797,lseek,"4, 0, SEEK_CUR",0,9e-06
1765134154.6607873,lseek,"4, 0, SEEK_CUR",0,9e-06
1765134154.66095,newfstatat,"4, """", {st_mode=S_IFREG|0644, st_size=5250, ...}, ",0,9e-06
1765134154.6609757,read,"4, ""o\r\r\n\0\0\0\0\341\275\ti\223\24\0\0\343\0\0\",5250,1.3e-05
1765134154.660985,read,"4, """", 1",0,1e-05
1765134154.6609983,close,4,0,1.2e-05
1765134154.6639369,newfstatat,"AT_FDCWD, ""/usr/lib/python3.10"", {st_mode=S_IFDIR|",0,0.000629
1765134154.6639805,newfstatat,"AT_FDCWD, ""/usr/lib/python3.10/functools.py"", {st_",0,1.7e-05
1765134154.6641047,newfstatat,"AT_FDCWD, ""/usr/lib/python3.10/functools.py"", {st_",0,1.4e-05
1765134154.6641917,openat,"AT_FDCWD, ""/usr/lib/python3.10/__pycache__/functoo",4,2.1e-05
1765134154.6642048,newfstatat,"4, """", {st_mode=S_IFREG|0644, st_size=28335, ...},",0,1.1e-05
1765134154.6642847,ioctl,"4, TCGETS, 0x7ffff5ba6c70",-1,1e-05
1765134154.6642988,lseek,"4, 0, SEEK_CUR",0,9e-06
1765134154.6643102,lseek,"4, 0, SEEK_CUR",0,8e-06
1765134154.6643157,newfstatat,"4, """", {st_mode=S_IFREG|0644, st_size=28335, ...},",0,8e-06
1765134154.665514,read,"4, ""o\r\r\n\0\0\0\0\341\275\ti\274\224\0\0\343\0\0",28335,0.000273
1765134154.6655457,read,"4, """", 1",0,8e-06
1765134154.6655655,close,4,0,7e-06
1765134154.6671143,newfstatat,"AT_FDCWD, ""/usr/lib/python3.10/importlib"", {st_mod",0,2.3e-05
1765134154.6672347,newfstatat,"AT_FDCWD, ""/usr/lib/python3.10/importlib/machinery",0,1.5e-05
1765134154.667612,newfstatat,"AT_FDCWD, ""/usr/lib/python3.10/importlib/machinery",0,1.8e-05
1765134154.6676419,openat,"AT_FDCWD, ""/usr/lib/python3.10/importlib/__pycache",4,1.7e-05
1765134154.6677754,newfstatat,"4, """", {st_mode=S_IFREG|0644, st_size=944, ...}, A",0,2.5e-05
1765134154.6677926,ioctl,"4, TCGETS, 0x7ffff5ba8970",-1,7e-06
1765134154.6678429,lseek,"4, 0, SEEK_CUR",0,7e-06
1765134154.6679463,lseek,"4, 0, SEEK_CUR",0,6e-06
1765134154.6679606,newfstatat,"4, """", {st_mode=S_IFREG|0644, st_size=944, ...}, A",0,6e-06
1765134154.6679747,read,"4, ""o\r\r\n\0\0\0\0\341\275\ti?\3\0\0\343\0\0\0\0\",944,8e-06
